trip_id,route_id,service_id,shape_id,departure_s,arrival_s,stops,first_stop,last_stop,metres
TD1D40112.12.10039,10039,2,10039,82395,84495,12,73512,62315,13995.0
TD1D40253.14.10039,10039,2,10039,82800,84945,12,73512,62315,13995.0
TD1C00002.1.10039,10039,4,10039,14400,16890,12,73512,62315,13995.0
TD1C00025.1.10039,10039,4,10039,15135,17625,12,73512,62315,13995.0
TD1C00044.1.10039,10039,4,10039,15870,18360,12,73512,62315,13995.0
TD1C00105.1.10039,10039,4,10039,16605,19095,12,73512,62315,13995.0
TD1C00176.1.10039,10039,4,10039,17340,19830,12,73512,62315,13995.0
TD1C00233.1.10039,10039,4,10039,18075,20520,12,73512,62315,13995.0
TD1C00057.2.10039,10039,4,10039,18810,21255,12,73512,62315,13995.0
TD1C00002.3.10039,10039,4,10039,19545,21990,12,73512,62315,13995.0
TD1C00339.1.10039,10039,4,10039,20280,22725,12,73512,62315,13995.0
TD1C00044.3.10039,10039,4,10039,21015,23460,12,73512,62315,13995.0
TD1C00105.3.10039,10039,4,10039,21735,24210,12,73512,62315,13995.0
TD1C00176.3.10039,10039,4,10039,22425,24900,12,73512,62315,13995.0
TD1C00233.3.10039,10039,4,10039,23115,25590,12,73512,62315,13995.0
TD1C00341.1.10039,10039,4,10039,23685,26160,12,73512,62315,13995.0
TD1C00057.4.10039,10039,4,10039,24180,26655,12,73512,62315,13995.0
TD1C00413.1.10039,10039,4,10039,24675,27150,12,73512,62315,13995.0
TD1C00002.5.10039,10039,4,10039,25170,27690,12,73512,62315,13995.0
TD1C00339.3.10039,10039,4,10039,25665,28200,12,73512,62315,13995.0
TD1C00044.5.10039,10039,4,10039,26160,28695,12,73512,62315,13995.0
TD1C00105.5.10039,10039,4,10039,26655,29190,12,73512,62315,13995.0
TD1C00443.1.10039,10039,4,10039,27150,29685,12,73512,62315,13995.0
TD1C00176.5.10039,10039,4,10039,27645,30180,12,73512,62315,13995.0
TD1C00233.5.10039,10039,4,10039,28140,30675,12,73512,62315,13995.0
TD1C00341.3.10039,10039,4,10039,28575,31110,12,73512,62315,13995.0
TD1C00034.1.10039,10039,4,10039,29010,31515,12,73512,62315,13995.0
TD1C00057.6.10039,10039,4,10039,29385,31890,12,73512,62315,13995.0
TD1C00413.3.10039,10039,4,10039,29760,32265,12,73512,62315,13995.0
TD1C00002.7.10039,10039,4,10039,30135,32640,12,73512,62315,13995.0
TD1C00339.5.10039,10039,4,10039,30510,33015,12,73512,62315,13995.0
TD1C00043.1.10039,10039,4,10039,30885,33390,12,73512,62315,13995.0
TD1C00044.7.10039,10039,4,10039,31260,33765,12,73512,62315,13995.0
TD1C00105.7.10039,10039,4,10039,31635,34140,12,73512,62315,13995.0
TD1C00476.1.10039,10039,4,10039,32010,34515,12,73512,62315,13995.0
TD1C00443.3.10039,10039,4,10039,32385,34935,12,73512,62315,13995.0
TD1C00176.7.10039,10039,4,10039,32760,35325,12,73512,62315,13995.0
TD1C00233.7.10039,10039,4,10039,33090,35655,12,73512,62315,13995.0
TD1C00485.1.10039,10039,4,10039,33420,35985,12,73512,62315,13995.0
TD1C00341.5.10039,10039,4,10039,33735,36300,12,73512,62315,13995.0
TD1C00136.1.10039,10039,4,10039,34050,36615,12,73512,62315,13995.0
TD1C00034.3.10039,10039,4,10039,34365,36930,12,73512,62315,13995.0
TD1C00413.4.10039,10039,4,10039,34680,37245,12,73512,62315,13995.0
TD1C00057.8.10039,10039,4,10039,34995,37560,12,73512,62315,13995.0
TD1C00002.9.10039,10039,4,10039,35310,37875,12,73512,62315,13995.0
TD1C00283.1.10039,10039,4,10039,35625,38190,12,73512,62315,13995.0
TD1C00339.7.10039,10039,4,10039,35940,38505,12,73512,62315,13995.0
TD1C00043.3.10039,10039,4,10039,36255,38835,12,73512,62315,13995.0
TD1C00289.1.10039,10039,4,10039,36570,39150,12,73512,62315,13995.0
TD1C00105.9.10039,10039,4,10039,36885,39465,12,73512,62315,13995.0
TD1C00476.3.10039,10039,4,10039,37200,39780,12,73512,62315,13995.0
TD1C00083.1.10039,10039,4,10039,37515,40095,12,73512,62315,13995.0
TD1C00443.5.10039,10039,4,10039,37830,40410,12,73512,62315,13995.0
TD1C00405.1.10039,10039,4,10039,38145,40725,12,73512,62315,13995.0
TD1C00233.9.10039,10039,4,10039,38460,41040,12,73512,62315,13995.0
TD1C00319.1.10039,10039,4,10039,38775,41355,12,73512,62315,13995.0
TD1C00485.3.10039,10039,4,10039,39090,41670,12,73512,62315,13995.0
TD1C00136.3.10039,10039,4,10039,39405,41985,12,73512,62315,13995.0
TD1C00107.1.10039,10039,4,10039,39720,42315,12,73512,62315,13995.0
TD1C00034.5.10039,10039,4,10039,40035,42630,12,73512,62315,13995.0
TD1C00413.6.10039,10039,4,10039,40350,42945,12,73512,62315,13995.0
TD1C00002.11.10039,10039,4,10039,40665,43260,12,73512,62315,13995.0
TD1C00317.1.10039,10039,4,10039,40980,43575,12,73512,62315,13995.0
TD1C00283.3.10039,10039,4,10039,41295,43890,12,73512,62315,13995.0
TD1C00043.5.10039,10039,4,10039,41610,44205,12,73512,62315,13995.0
TD1C00289.3.10039,10039,4,10039,41925,44520,12,73512,62315,13995.0
TD1C00105.11.10039,10039,4,10039,42240,44835,12,73512,62315,13995.0
TD1C00297.1.10039,10039,4,10039,42555,45150,12,73512,62315,13995.0
TD1C00083.3.10039,10039,4,10039,42870,45465,12,73512,62315,13995.0
TD1C00443.7.10039,10039,4,10039,43185,45795,12,73512,62315,13995.0
TD1C00085.1.10039,10039,4,10039,43500,46125,12,73512,62315,13995.0
TD1C00405.3.10039,10039,4,10039,43815,46440,12,73512,62315,13995.0
TD1C00319.3.10039,10039,4,10039,44130,46740,12,73512,62315,13995.0
TD1C00485.5.10039,10039,4,10039,44490,47100,12,73512,62315,13995.0
TD1C00107.3.10039,10039,4,10039,44850,47475,12,73512,62315,13995.0
TD1C00448.1.10039,10039,4,10039,45210,47835,12,73512,62315,13995.0
TD1C00034.7.10039,10039,4,10039,45585,48210,12,73512,62315,13995.0
TD1C00413.8.10039,10039,4,10039,45960,48585,12,73512,62315,13995.0
TD1C00317.3.10039,10039,4,10039,46335,48960,12,73512,62315,13995.0
TD1C00425.1.10039,10039,4,10039,46710,49290,12,73512,62315,13995.0
TD1C00283.5.10039,10039,4,10039,47085,49650,12,73512,62315,13995.0
TD1C00043.7.10039,10039,4,10039,47460,50025,12,73512,62315,13995.0
TD1C00105.13.10039,10039,4,10039,47835,50400,12,73512,62315,13995.0
TD1C00297.3.10039,10039,4,10039,48210,50775,12,73512,62315,13995.0
TD1C00443.9.10039,10039,4,10039,48585,51150,12,73512,62315,13995.0
TD1C00085.3.10039,10039,4,10039,48960,51525,12,73512,62315,13995.0
TD1C00405.5.10039,10039,4,10039,49335,51900,12,73512,62315,13995.0
TD1C00485.7.10039,10039,4,10039,49710,52275,12,73512,62315,13995.0
TD1C00180.1.10039,10039,4,10039,50085,52635,12,73512,62315,13995.0
TD1C00107.5.10039,10039,4,10039,50460,53025,12,73512,62315,13995.0
TD1C00448.3.10039,10039,4,10039,50835,53400,12,73512,62315,13995.0
TD1C00034.9.10039,10039,4,10039,51210,53775,12,73512,62315,13995.0
TD1C00413.10.10039,10039,4,10039,51585,54150,12,73512,62315,13995.0
TD1C00317.5.10039,10039,4,10039,51960,54525,12,73512,62315,13995.0
TD1C00425.3.10039,10039,4,10039,52335,54900,12,73512,62315,13995.0
TD1C00051.1.10039,10039,4,10039,52710,55275,12,73512,62315,13995.0
TD1C00441.2.10039,10039,4,10039,53085,55650,12,73512,62315,13995.0
TD1C00105.15.10039,10039,4,10039,53460,56025,12,73512,62315,13995.0
TD1C00297.5.10039,10039,4,10039,53835,56370,12,73512,62315,13995.0
TD1C00443.11.10039,10039,4,10039,54210,56730,12,73512,62315,13995.0
TD1C00085.5.10039,10039,4,10039,54585,57105,12,73512,62315,13995.0
TD1C00405.7.10039,10039,4,10039,54960,57480,12,73512,62315,13995.0
TD1C00180.3.10039,10039,4,10039,55335,57855,12,73512,62315,13995.0
TD1C00060.2.10039,10039,4,10039,55710,58230,12,73512,62315,13995.0
TD1C00448.5.10039,10039,4,10039,56085,58605,12,73512,62315,13995.0
TD1C00034.11.10039,10039,4,10039,56460,58980,12,73512,62315,13995.0
TD1C00270.2.10039,10039,4,10039,56835,59355,12,73512,62315,13995.0
TD1C00317.7.10039,10039,4,10039,57210,59730,12,73512,62315,13995.0
TD1C00425.5.10039,10039,4,10039,57585,60150,12,73512,62315,13995.0
TD1C00475.2.10039,10039,4,10039,57960,60540,12,73512,62315,13995.0
TD1C00441.4.10039,10039,4,10039,58365,60945,12,73512,62315,13995.0
TD1C00105.17.10039,10039,4,10039,58770,61350,12,73512,62315,13995.0
TD1C00297.7.10039,10039,4,10039,59205,61785,12,73512,62315,13995.0
TD1C00443.13.10039,10039,4,10039,59640,62220,12,73512,62315,13995.0
TD1C00085.7.10039,10039,4,10039,60075,62655,12,73512,62315,13995.0
TD1C00405.9.10039,10039,4,10039,60510,63090,12,73512,62315,13995.0
TD1C00180.5.10039,10039,4,10039,60945,63465,12,73512,62315,13995.0
TD1C00060.4.10039,10039,4,10039,61380,63870,12,73512,62315,13995.0
TD1C00282.2.10039,10039,4,10039,61815,64305,12,73512,62315,13995.0
TD1C00270.4.10039,10039,4,10039,62250,64740,12,73512,62315,13995.0
TD1C00317.9.10039,10039,4,10039,62685,65175,12,73512,62315,13995.0
TD1C00425.7.10039,10039,4,10039,63120,65610,12,73512,62315,13995.0
TD1C00028.2.10039,10039,4,10039,63555,66030,12,73512,62315,13995.0
TD1C00105.19.10039,10039,4,10039,63990,66480,12,73512,62315,13995.0
TD1C00090.3.10039,10039,4,10039,64425,66915,12,73512,62315,13995.0
TD1C00443.15.10039,10039,4,10039,64860,67455,12,73512,62315,13995.0
TD1C00380.2.10039,10039,4,10039,65325,67920,12,73512,62315,13995.0
TD1C00405.11.10039,10039,4,10039,65790,68385,12,73512,62315,13995.0
TD1C00059.2.10039,10039,4,10039,66285,68880,12,73512,62315,13995.0
TD1C00060.6.10039,10039,4,10039,66780,69375,12,73512,62315,13995.0
TD1C00282.4.10039,10039,4,10039,67275,69870,12,73512,62315,13995.0
TD1C00270.6.10039,10039,4,10039,67770,70365,12,73512,62315,13995.0
TD1C00317.11.10039,10039,4,10039,68265,70815,12,73512,62315,13995.0
TD1C00425.9.10039,10039,4,10039,68760,71295,12,73512,62315,13995.0
TD1C00377.2.10039,10039,4,10039,69255,71790,12,73512,62315,13995.0
TD1C00090.5.10039,10039,4,10039,69750,72285,12,73512,62315,13995.0
TD1C00297.10.10039,10039,4,10039,70245,72780,12,73512,62315,13995.0
TD1C00380.4.10039,10039,4,10039,70740,73275,12,73512,62315,13995.0
TD1C00405.13.10039,10039,4,10039,71235,73770,12,73512,62315,13995.0
TD1C00059.4.10039,10039,4,10039,71730,74205,12,73512,62315,13995.0
TD1C00060.8.10039,10039,4,10039,72225,74655,12,73512,62315,13995.0
TD1C00282.6.10039,10039,4,10039,72720,75150,12,73512,62315,13995.0
TD1C00270.8.10039,10039,4,10039,73215,75645,12,73512,62315,13995.0
TD1C00317.13.10039,10039,4,10039,73710,76140,12,73512,62315,13995.0
TD1C00001.2.10039,10039,4,10039,74205,76635,12,73512,62315,13995.0
TD1C00377.4.10039,10039,4,10039,74700,77130,12,73512,62315,13995.0
TD1C00090.7.10039,10039,4,10039,75195,77580,12,73512,62315,13995.0
TD1C00297.12.10039,10039,4,10039,75690,78015,12,73512,62315,13995.0
TD1C00380.6.10039,10039,4,10039,76140,78450,12,73512,62315,13995.0
TD1C00405.15.10039,10039,4,10039,76515,78825,12,73512,62315,13995.0
TD1C00059.6.10039,10039,4,10039,76890,79200,12,73512,62315,13995.0
TD1C00060.10.10039,10039,4,10039,77250,79560,12,73512,62315,13995.0
TD1C00465.2.10039,10039,4,10039,77655,79965,12,73512,62315,13995.0
TD1C00282.8.10039,10039,4,10039,78090,80400,12,73512,62315,13995.0
TD1C00317.15.10039,10039,4,10039,78645,80955,12,73512,62315,13995.0
TD1C00001.4.10039,10039,4,10039,79200,81465,12,73512,62315,13995.0
TTB890003.1.10056,10056,1,10056,14400,15765,11,61970,71424,7205.0
TTB890041.1.10056,10056,1,10056,14880,16200,11,61970,71424,7205.0
TTB890070.1.10056,10056,1,10056,15360,16710,11,61970,71424,7205.0
TTB890097.1.10056,10056,1,10056,15840,17205,11,61970,71424,7205.0
TTB890168.1.10056,10056,1,10056,16320,17760,11,61970,71424,7205.0
TTB890244.1.10056,10056,1,10056,16785,18225,11,61970,71424,7205.0
TTB890336.1.10056,10056,1,10056,17250,18690,11,61970,71424,7205.0
TTB890041.3.10056,10056,1,10056,17715,19140,11,61970,71424,7205.0
TTB890527.1.10056,10056,1,10056,18180,19665,11,61970,71424,7205.0
TTB890298.2.10056,10056,1,10056,18645,20130,11,61970,71424,7205.0
TTB890734.1.10056,10056,1,10056,19110,20595,11,61970,71424,7205.0
TTB890448.2.10056,10056,1,10056,19545,21030,11,61970,71424,7205.0
TTB890244.3.10056,10056,1,10056,19980,21495,11,61970,71424,7205.0
TTB890996.1.10056,10056,1,10056,20355,21870,11,61970,71424,7205.0
TTB890041.5.10056,10056,1,10056,20730,22245,11,61970,71424,7205.0
TTB891141.1.10056,10056,1,10056,21075,22590,11,61970,71424,7205.0
TTB890159.2.10056,10056,1,10056,21420,22920,11,61970,71424,7205.0
TTB890527.3.10056,10056,1,10056,21765,23340,11,61970,71424,7205.0
TTB890365.1.10056,10056,1,10056,22005,23580,11,61970,71424,7205.0
TTB890298.4.10056,10056,1,10056,22245,23760,11,61970,71424,7205.0
TTB890734.3.10056,10056,1,10056,22485,24060,11,61970,71424,7205.0
TTB890609.1.10056,10056,1,10056,22725,24300,11,61970,71424,7205.0
TTB890448.4.10056,10056,1,10056,22965,24540,11,61970,71424,7205.0
TTB891497.1.10056,10056,1,10056,23205,24735,11,61970,71424,7205.0
TTB890844.1.10056,10056,1,10056,23445,25020,11,61970,71424,7205.0
TTB890996.3.10056,10056,1,10056,23685,25305,11,61970,71424,7205.0
TTB890943.1.10056,10056,1,10056,23925,25545,11,61970,71424,7205.0
TTB890041.7.10056,10056,1,10056,24165,25785,11,61970,71424,7205.0
TTB890728.1.10056,10056,1,10056,24405,25995,11,61970,71424,7205.0
TTB890159.4.10056,10056,1,10056,24645,26265,11,61970,71424,7205.0
TTB890086.1.10056,10056,1,10056,24885,26505,11,61970,71424,7205.0
TTB890527.5.10056,10056,1,10056,25125,26700,11,61970,71424,7205.0
TTB890298.6.10056,10056,1,10056,25365,26985,11,61970,71424,7205.0
TTB891261.1.10056,10056,1,10056,25605,27225,11,61970,71424,7205.0
TTB890734.5.10056,10056,1,10056,25845,27465,11,61970,71424,7205.0
TTB890079.1.10056,10056,1,10056,26085,27750,11,61970,71424,7205.0
TTB890448.6.10056,10056,1,10056,26325,27945,11,61970,71424,7205.0
TTB890686.1.10056,10056,1,10056,26565,28185,11,61970,71424,7205.0
TTB891279.1.10056,10056,1,10056,26805,28380,11,61970,71424,7205.0
TTB890996.5.10056,10056,1,10056,27030,28665,11,61970,71424,7205.0
TTB890943.2.10056,10056,1,10056,27285,28920,11,61970,71424,7205.0
TTB890041.9.10056,10056,1,10056,27540,29175,11,61970,71424,7205.0
TTB890753.1.10056,10056,1,10056,27795,29430,11,61970,71424,7205.0
TTB890159.6.10056,10056,1,10056,28050,29640,11,61970,71424,7205.0
TTB890086.2.10056,10056,1,10056,28305,29940,11,61970,71424,7205.0
TTB890527.7.10056,10056,1,10056,28560,30180,11,61970,71424,7205.0
TTB890298.8.10056,10056,1,10056,28815,30405,11,61970,71424,7205.0
TTB891261.2.10056,10056,1,10056,29070,30660,11,61970,71424,7205.0
TTB890734.7.10056,10056,1,10056,29325,30900,11,61970,71424,7205.0
TTB890448.8.10056,10056,1,10056,29580,31170,11,61970,71424,7205.0
TTB890079.2.10056,10056,1,10056,29835,31425,11,61970,71424,7205.0
TTB890439.1.10056,10056,1,10056,30105,31695,11,61970,71424,7205.0
TTB890686.2.10056,10056,1,10056,30375,31965,11,61970,71424,7205.0
TTB890996.7.10056,10056,1,10056,30645,32160,11,61970,71424,7205.0
TTB890041.11.10056,10056,1,10056,30930,32490,11,61970,71424,7205.0
TTB890753.2.10056,10056,1,10056,31215,32775,11,61970,71424,7205.0
TTB890159.8.10056,10056,1,10056,31500,32985,11,61970,71424,7205.0
TTB890086.4.10056,10056,1,10056,31800,33360,11,61970,71424,7205.0
TTB890527.8.10056,10056,1,10056,32100,33660,11,61970,71424,7205.0
TTB890298.10.10056,10056,1,10056,32400,33945,11,61970,71424,7205.0
TTB890734.9.10056,10056,1,10056,32715,34170,11,61970,71424,7205.0
TTB890448.10.10056,10056,1,10056,33030,34560,11,61970,71424,7205.0
TTB890079.3.10056,10056,1,10056,33345,34890,11,61970,71424,7205.0
TTB890439.3.10056,10056,1,10056,33660,35205,11,61970,71424,7205.0
TTB890996.9.10056,10056,1,10056,33975,35520,11,61970,71424,7205.0
TTB890686.3.10056,10056,1,10056,34290,35820,11,61970,71424,7205.0
TTB890041.13.10056,10056,1,10056,34605,36060,11,61970,71424,7205.0
TTB890159.10.10056,10056,1,10056,34920,36420,11,61970,71424,7205.0
TTB890086.6.10056,10056,1,10056,35235,36765,11,61970,71424,7205.0
TTB890527.10.10056,10056,1,10056,35580,37110,11,61970,71424,7205.0
TTB890734.11.10056,10056,1,10056,35925,37440,11,61970,71424,7205.0
TTB890298.11.10056,10056,1,10056,36270,37785,11,61970,71424,7205.0
TTB890448.12.10056,10056,1,10056,36630,38145,11,61970,71424,7205.0
TTB890079.5.10056,10056,1,10056,36990,38505,11,61970,71424,7205.0
TTB890439.5.10056,10056,1,10056,37350,38865,11,61970,71424,7205.0
TTB890996.11.10056,10056,1,10056,37710,39255,11,61970,71424,7205.0
TTB890041.15.10056,10056,1,10056,38070,39660,11,61970,71424,7205.0
TTB890159.12.10056,10056,1,10056,38430,40020,11,61970,71424,7205.0
TTB890086.8.10056,10056,1,10056,38790,40380,11,61970,71424,7205.0
TTB890527.12.10056,10056,1,10056,39150,40740,11,61970,71424,7205.0
TTB890734.13.10056,10056,1,10056,39510,41100,11,61970,71424,7205.0
TTB890298.13.10056,10056,1,10056,39870,41460,11,61970,71424,7205.0
TTB890448.14.10056,10056,1,10056,40260,41820,11,61970,71424,7205.0
TTB890079.7.10056,10056,1,10056,40650,42180,11,61970,71424,7205.0
TTB890439.7.10056,10056,1,10056,41040,42540,11,61970,71424,7205.0
TTB890996.13.10056,10056,1,10056,41430,43020,11,61970,71424,7205.0
TTB890041.17.10056,10056,1,10056,41820,43410,11,61970,71424,7205.0
TTB890086.10.10056,10056,1,10056,42210,43800,11,61970,71424,7205.0
TTB890527.14.10056,10056,1,10056,42600,44190,11,61970,71424,7205.0
TTB890734.15.10056,10056,1,10056,42990,44580,11,61970,71424,7205.0
TTB890298.15.10056,10056,1,10056,43380,44985,11,61970,71424,7205.0
TTB890448.16.10056,10056,1,10056,43770,45375,11,61970,71424,7205.0
TTB890079.9.10056,10056,1,10056,44160,45765,11,61970,71424,7205.0
TTB890439.9.10056,10056,1,10056,44550,46140,11,61970,71424,7205.0
TTB890666.2.10056,10056,1,10056,44940,46500,11,61970,71424,7205.0
TTB890996.15.10056,10056,1,10056,45330,46860,11,61970,71424,7205.0
TTB890041.19.10056,10056,1,10056,45720,47340,11,61970,71424,7205.0
TTB890086.12.10056,10056,1,10056,46110,47730,11,61970,71424,7205.0
TTB890527.16.10056,10056,1,10056,46500,48090,11,61970,71424,7205.0
TTB890734.17.10056,10056,1,10056,46890,48435,11,61970,71424,7205.0
TTB890298.17.10056,10056,1,10056,47250,48795,11,61970,71424,7205.0
TTB890448.18.10056,10056,1,10056,47610,49155,11,61970,71424,7205.0
TTB890079.11.10056,10056,1,10056,47970,49515,11,61970,71424,7205.0
TTB890439.11.10056,10056,1,10056,48330,49875,11,61970,71424,7205.0
TTB890666.4.10056,10056,1,10056,48690,50295,11,61970,71424,7205.0
TTB890996.17.10056,10056,1,10056,49050,50655,11,61970,71424,7205.0
TTB891529.2.10056,10056,1,10056,49410,51015,11,61970,71424,7205.0
TTB890041.21.10056,10056,1,10056,49770,51375,11,61970,71424,7205.0
TTB890086.14.10056,10056,1,10056,50130,51720,11,61970,71424,7205.0
TTB890527.18.10056,10056,1,10056,50490,52035,11,61970,71424,7205.0
TTB890734.19.10056,10056,1,10056,50850,52395,11,61970,71424,7205.0
TTB890298.19.10056,10056,1,10056,51210,52755,11,61970,71424,7205.0
TTB890448.20.10056,10056,1,10056,51570,53115,11,61970,71424,7205.0
TTB890079.13.10056,10056,1,10056,51930,53475,11,61970,71424,7205.0
TTB890439.13.10056,10056,1,10056,52290,53895,11,61970,71424,7205.0
TTB890666.6.10056,10056,1,10056,52650,54255,11,61970,71424,7205.0
TTB890996.19.10056,10056,1,10056,53010,54615,11,61970,71424,7205.0
TTB891529.4.10056,10056,1,10056,53370,54975,11,61970,71424,7205.0
TTB890041.23.10056,10056,1,10056,53730,55335,11,61970,71424,7205.0
TTB890086.16.10056,10056,1,10056,54090,55695,11,61970,71424,7205.0
TTB890527.20.10056,10056,1,10056,54450,56055,11,61970,71424,7205.0
TTB890734.21.10056,10056,1,10056,54810,56415,11,61970,71424,7205.0
TTB890298.21.10056,10056,1,10056,55170,56775,11,61970,71424,7205.0
TTB890448.22.10056,10056,1,10056,55530,57135,11,61970,71424,7205.0
TTB890079.15.10056,10056,1,10056,55890,57465,11,61970,71424,7205.0
TTB890439.15.10056,10056,1,10056,56250,57825,11,61970,71424,7205.0
TTB890666.8.10056,10056,1,10056,56610,58185,11,61970,71424,7205.0
TTB890996.21.10056,10056,1,10056,56970,58545,11,61970,71424,7205.0
TTB891529.6.10056,10056,1,10056,57330,58905,11,61970,71424,7205.0
TTB890041.25.10056,10056,1,10056,57690,59235,11,61970,71424,7205.0
TTB890086.18.10056,10056,1,10056,58050,59595,11,61970,71424,7205.0
TTB890527.22.10056,10056,1,10056,58410,59955,11,61970,71424,7205.0
TTB890734.23.10056,10056,1,10056,58770,60240,11,61970,71424,7205.0
TTB890298.23.10056,10056,1,10056,59130,60675,11,61970,71424,7205.0
TTB890448.24.10056,10056,1,10056,59490,60990,11,61970,71424,7205.0
TTB890079.17.10056,10056,1,10056,59850,61440,11,61970,71424,7205.0
TTB890439.17.10056,10056,1,10056,60210,61710,11,61970,71424,7205.0
TTB890666.10.10056,10056,1,10056,60570,62160,11,61970,71424,7205.0
TTB891529.8.10056,10056,1,10056,60930,62430,11,61970,71424,7205.0
TTB890041.27.10056,10056,1,10056,61290,62835,11,61970,71424,7205.0
TTB890086.20.10056,10056,1,10056,61650,63150,11,61970,71424,7205.0
TTB890734.25.10056,10056,1,10056,62010,63555,11,61970,71424,7205.0
TTB890406.2.10056,10056,1,10056,62370,63870,11,61970,71424,7205.0
